name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
sonoma,2019-10-17T00:00:00,57.7,57.7,56.1,94.48,0,0,,0,0,,4.1,289,1011,95.8,8.8,0,,0,,Overcast,cloudy,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T01:00:00,58.6,58.6,56.6,93.25,0,0,,0,0,,4.1,310,1011.1,75.2,9.9,281,1,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,FRTWW,KAPC"
sonoma,2019-10-17T02:00:00,58,58,56.2,93.45,0,0,,0,0,,8.3,286,1010.9,82.9,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T03:00:00,58.4,58.4,56,91.67,0,0,,0,0,,4.8,280,1011.2,86.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T04:00:00,58.1,58.1,55.4,90.8,0,0,,0,0,12.8,8.7,272,1011,53.7,9.6,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T05:00:00,58.1,58.1,53.9,85.94,0,0,,0,0,21.9,10.2,281,1011.1,61.1,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T06:00:00,56,56,50.6,82.13,0,0,,0,0,19.7,9.8,275,1011.3,30,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T07:00:00,53.9,53.9,49.7,85.57,0,0,,0,0,12.8,8,288,1012.1,0,9.9,6.3,0,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T08:00:00,54.2,54.2,48.5,81.2,0,0,,0,0,,9.3,279,1012.3,1.8,9.9,32,0.1,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T09:00:00,57.6,57.6,48.6,72.04,0,0,,0,0,25.3,5.3,339,1013.2,1.1,9.9,61,0.2,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T10:00:00,60.7,60.7,47.1,60.85,0,0,,0,0,26.4,9.9,315,1014,1.1,9.9,276,1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T11:00:00,65,65,45.8,49.77,0,0,,0,0,17.6,9.5,323,1014.3,1.1,9.9,480,1.7,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T12:00:00,68.5,68.5,41.7,37.68,0,0,,0,0,20.4,9.9,306,1014.1,1.8,9.9,639,2.3,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T13:00:00,70.8,70.8,42,35.22,0,0,,0,0,21.5,8.7,345,1013.7,1.8,9.9,682,2.5,7,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T14:00:00,71.6,71.6,42.8,35.48,0,0,,0,0,25.3,16.6,269,1012.8,1.1,9.9,673,2.4,7,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T15:00:00,70.7,70.7,43.8,37.96,0,0,,0,0,28.9,16.2,275,1012.7,1.8,9.9,601,2.2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T16:00:00,67.7,67.7,46.7,46.87,0,0,,0,0,30.3,21.2,271,1012.7,1.8,9.9,471,1.7,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T17:00:00,66.2,66.2,46.9,49.88,0,0,,0,0,26.7,18.2,264,1012.6,0,9.9,308,1.1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T18:00:00,63.5,63.5,47.8,56.69,0,0,,0,0,23,16.5,270,1012.7,0,9.9,130,0.5,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T19:00:00,60.9,60.9,47.5,61.32,0,0,,0,0,27.7,14,284,1013.3,0,9.9,11,0,0,,Clear,clear-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T20:00:00,58.7,58.7,47.9,67.36,0,0,,0,0,25.3,9.2,309,1014.1,0,9.9,844,3,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,FRTWW,KAPC"
sonoma,2019-10-17T21:00:00,56.7,56.7,46,67.49,0,0,,0,0,11.4,9.1,304,1014.1,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T22:00:00,56.5,56.5,45.2,65.68,0,0,,0,0,26.4,11,305,1014.6,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-17T23:00:00,55.8,55.8,45.2,67.6,0,0,,0,0,23,9.7,284,1015.3,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T00:00:00,54.1,54.1,44.8,70.77,0,0,,0,0,17.2,7.5,340,1015.6,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T01:00:00,52.5,52.5,44,72.73,0,0,,0,0,20.8,9,302,1015.8,0,9.9,281,1,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,FRTWW,KAPC"
sonoma,2019-10-18T02:00:00,51,51,42.5,72.59,0,0,,0,0,18.3,5.9,318,1016,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T03:00:00,50.2,50.2,42.9,75.87,0,0,,0,0,21.9,4,341,1016.4,0,9.9,281,1,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,FRTWW,KAPC"
sonoma,2019-10-18T04:00:00,47.8,47.8,42.2,81.03,0,0,,0,0,,3,326,1016.1,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T05:00:00,50.3,50.3,42.8,75.46,0,0,,0,0,,3,41,1016.3,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T06:00:00,48,48,42.8,82.27,0,0,,0,0,,2.1,326,1016.3,1.1,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T07:00:00,46.2,46.2,43.2,89.3,0,0,,0,0,,2.7,1,1017,18.2,9.9,5.4,0,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T08:00:00,48.9,48.9,45.2,86.92,0,0,,0,0,,0.1,1,1017.1,65.9,9.9,25,0.1,0,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T09:00:00,55,55,46.7,73.54,0,0,,0,0,,0,0,1017.7,38.1,9.9,160,0.6,2,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T10:00:00,59.6,59.6,48.8,67.5,0,0,,0,0,,1.7,334,1018,61.3,9.9,277,1,3,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T11:00:00,65,65,52.8,64.54,0,0,,0,0,,4.7,298,1017.6,40.4,9.9,361,1.3,4,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T12:00:00,67.8,67.8,51.5,55.98,0,0,,0,0,15,9.7,294,1017.6,44.6,9.9,392,1.4,4,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T13:00:00,68.8,68.8,48.7,48.8,0,0,,0,0,15,10.8,244,1016.7,26.4,9.9,490,1.8,5,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T14:00:00,69.7,69.7,48.6,47.09,0,0,,0,0,19.7,12.8,239,1016.2,1.8,9.9,637,2.3,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T15:00:00,68.8,68.8,47.7,46.83,0,0,,0,0,22.3,14,276,1015.8,1.1,9.9,588,2.1,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T16:00:00,67.2,67.2,49,51.94,0,0,,0,0,13.9,11.5,258,1016,0,9.9,463,1.7,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T17:00:00,65.7,65.7,49.5,55.91,0,0,,0,0,,9,250,1015.8,0,9.9,300,1.1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T18:00:00,62,62,49.3,63.09,0,0,,0,0,,7.8,268,1015.7,0,9.9,118,0.4,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T19:00:00,58.2,58.2,49,71.43,0,0,,0,0,13.9,4.4,278,1015.8,26.4,9.9,11,0,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T20:00:00,55.1,55.1,48.9,79.74,0,0,,0,0,,3.8,335,1016.2,30,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T21:00:00,51.9,51.9,48,86.6,0,0,,0,0,,0.5,23,1016.5,35.1,9.9,563,2,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,FRTWW,KAPC"
sonoma,2019-10-18T22:00:00,50.4,50.4,46.9,87.66,0,0,,0,0,,0,0,1016.9,30,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-18T23:00:00,49.7,49.7,46.8,90.01,0,0,,0,0,,0.6,6,1017.2,30,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T00:00:00,48.6,48.6,46.3,91.8,0,0,,0,0,,1.7,61,1017.2,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T01:00:00,47.4,47.4,45.2,91.94,0,0,,0,0,,1.6,331,1017.3,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T02:00:00,45.9,45.9,44.8,95.64,0,0,,0,0,,0,0,1017.1,7.5,9.8,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T03:00:00,45.8,45.8,44,93.39,0,0,,0,0,,1.2,351,1017.3,0,9.4,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T04:00:00,43.5,43.5,41.2,91.55,0,0,,0,0,,0,0,1017.3,0,7.7,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T05:00:00,44.5,44.5,43.2,95.11,0,0,,0,0,,0,0,1017,17.6,6.6,281,1,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,FRTWW,KAPC"
sonoma,2019-10-19T06:00:00,45.6,45.6,44.1,94.19,0,0,,0,0,,1.5,336,1017.2,7.5,9.3,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T07:00:00,44.5,44.5,42.2,91.58,0,0,,0,0,,0,0,1017.3,43.1,9.4,4.4,0,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T08:00:00,47.8,47.8,45.5,91.49,0,0,,0,0,,0,0,1017.9,96.2,9.4,15,0.1,0,,Overcast,cloudy,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T09:00:00,53.5,53.5,48.3,82.4,0,0,,0,0,,0,0,1018,73.4,9.1,82,0.3,1,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T10:00:00,61.7,61.7,50,65.51,0,0,,0,0,,7.4,291,1017.9,74.8,9.6,151,0.5,2,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T11:00:00,65.2,65.2,54.5,68.3,0,0,,0,0,,8.9,264,1018.4,74,9.4,311,1.1,3,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T12:00:00,67.9,67.9,56.2,66.07,0,0,,0,0,,12.5,237,1017.9,47.4,9.8,642,2.3,6,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T13:00:00,68,68,56.6,66.86,0,0,,0,0,24.2,14.1,249,1017.5,76.8,9.7,402,1.4,4,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T14:00:00,67,67,58.4,73.99,0,0,,0,0,,13.7,241,1016.7,70,9.7,543,2,5,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T15:00:00,68.1,68.1,57.9,69.87,0,0,,0,0,17.3,11.2,276,1016.1,50.7,9.9,350,1.3,4,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T16:00:00,67.5,67.5,57.4,69.97,0,0,,0,0,,11.4,290,1015.9,49.3,9.9,392,1.4,4,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T17:00:00,66.1,66.1,57.6,74.08,0,0,,0,0,16.1,10.1,268,1016,31.8,9.9,265,1,3,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T18:00:00,63.5,63.5,57.1,79.68,0,0,,0,0,,7.4,240,1015.5,31.8,9.9,131,0.5,1,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T19:00:00,59.4,59.4,56.4,89.93,0,0,,0,0,,7.2,282,1015.8,15,9.9,16,0.1,0,,Clear,clear-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T20:00:00,56.2,56.2,54,92.31,0,0,,0,0,,3.5,323,1016.5,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T21:00:00,55.1,55.1,53.4,94.11,0,0,,0,0,,1.2,285,1016.8,7.8,9.9,0,,0,,Clear,clear-night,"KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T22:00:00,53.7,53.7,52.4,95.44,0,0,,0,0,,3.7,49,1017,31.1,8.8,0,,0,,Partially cloudy,partly-cloudy-night,"KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-19T23:00:00,53.9,53.9,52.6,95.49,0,0,,0,0,,6.8,249,1017.8,15,8.7,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T00:00:00,54.5,54.5,51.9,90.87,0,0,,0,0,,6.8,251,1017.8,0,9.8,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T01:00:00,52.7,52.7,50.1,90.59,0,0,,0,0,,4.4,326,1017.4,0,9.3,0,,0,,Clear,clear-night,"KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T02:00:00,51.1,51.1,48.8,91.92,0,0,,0,0,,5.6,338,1017.9,18.7,6.2,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T03:00:00,50.4,50.4,48.6,93.65,0,0,,0,0,,3.3,318,1018.3,0,6.1,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T04:00:00,49.4,48.3,46.8,90.7,0,0,,0,0,,3.8,342,1018.5,0,6.2,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T05:00:00,49.2,49.2,46.7,91.1,0,0,,0,0,17.2,2.8,354,1018,0,6.5,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T06:00:00,47.3,47.3,45.7,94.34,0,0,,0,0,,1.7,12,1018.2,0,6.8,0,,0,,Clear,clear-night,"KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T07:00:00,45.8,45.8,45.2,97.8,0,0,,0,0,,1.7,11,1018.8,0,9.9,4.1,0,0,,Clear,clear-night,"KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T08:00:00,48.4,48.4,45.4,89.44,0,0,,0,0,,2,14,1019,1.1,9.9,40,0.1,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T09:00:00,54.7,54.7,48.2,78.51,0,0,,0,0,,3.3,327,1019.7,1.1,9.9,119,0.4,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T10:00:00,60.8,60.8,48.4,63.66,0,0,,0,0,,7.3,325,1020.1,1.8,9.9,329,1.2,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T11:00:00,66.1,66.1,43.5,43.91,0,0,,0,0,,7.1,282,1020.1,1.1,9.9,474,1.7,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T12:00:00,69.9,69.9,41.9,36.3,0,0,,0,0,16.1,7.1,281,1020.1,0,9.9,590,2.1,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T13:00:00,73.9,73.9,41.5,31.17,0,0,,0,0,15.7,8.9,270,1019.4,0,9.7,638,2.3,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T14:00:00,75.5,75.5,40.4,28.3,0,0,,0,0,13.5,6.5,275,1018.5,0,9.9,630,2.3,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T15:00:00,75.5,75.5,43,31.27,0,0,,0,0,,11,244,1017.6,0,9.9,564,2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T16:00:00,74.9,74.9,42.8,31.68,0,0,,0,0,19.7,11.2,242,1017.5,0,9.9,442,1.6,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T17:00:00,72.9,72.9,44.5,36.22,0,0,,0,0,,7.6,280,1017.4,0,9.9,286,1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T18:00:00,67.9,67.9,47.2,47.49,0,0,,0,0,,8.6,228,1017.1,0,9.9,104,0.4,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T19:00:00,63.6,63.6,48.4,57.7,0,0,,0,0,,4.8,313,1017.2,0,9.9,8,0,0,,Clear,clear-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T20:00:00,58.6,58.6,48.9,70.01,0,0,,0,0,,1.7,348,1018,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T21:00:00,57.1,57.1,49.5,75.57,0,0,,0,0,,2.9,68,1018.2,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T22:00:00,56.2,56.2,49.5,78.12,0,0,,0,0,,1.6,70,1018.5,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-20T23:00:00,55.6,55.6,49.9,81.18,0,0,,0,0,,1.2,331,1019.3,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T00:00:00,52.2,52.2,48.6,87.62,0,0,,0,0,,0.7,319,1019.2,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T01:00:00,50.9,50.9,48.2,90.47,0,0,,0,0,,1.8,332,1019.3,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T02:00:00,49.3,49.3,46.7,90.73,0,0,,0,0,,0.7,13,1019.2,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T03:00:00,48.6,48.6,46.3,91.72,0,0,,0,0,,0,0,1019.5,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T04:00:00,48.9,48.9,46.7,91.96,0,0,,0,0,,0.2,355,1019.3,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T05:00:00,48,48,46.4,93.92,0,0,,0,0,,0,0,1019.2,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T06:00:00,47.5,47.5,45.9,94.09,0,0,,0,0,,1,19,1019.4,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T07:00:00,46.5,46.5,45.2,95.18,0,0,,0,0,,0.7,12,1020,0,9.9,3.6,0,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T08:00:00,48.3,48.3,46.1,92.04,0,0,,0,0,,1.4,349,1020.3,0,9.9,35,0.1,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T09:00:00,57.4,57.4,50.2,76.81,0,0,,0,0,,0.5,358,1021,0,9.9,103,0.4,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T10:00:00,65.9,65.9,49.4,55.33,0,0,,0,0,,2,356,1021.2,0,9.9,335,1.2,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T11:00:00,72.6,72.6,47.4,40.76,0,0,,0,0,,7.1,289,1021.2,0,9.9,499,1.8,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T12:00:00,78.6,78.6,46,31.65,0,0,,0,0,,7.6,269,1020.7,0,9.9,597,2.1,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T13:00:00,83,80.9,45.1,26.56,0,0,,0,0,13.9,7,312,1019.8,0,9.8,650,2.3,7,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T14:00:00,86.4,83.4,45.4,24,0,0,,0,0,,5.5,340,1019.1,0,9,645,2.3,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T15:00:00,89.1,85.5,42.3,19.58,0,0,,0,0,22.7,10.6,351,1018.3,0,9.4,572,2.1,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T16:00:00,90.1,86.3,41.4,18.38,0,0,,0,0,,10.6,325,1018.1,0,9.9,456,1.6,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T17:00:00,86,82.9,42.2,21.58,0,0,,0,0,,7.9,316,1017.9,0,9.9,299,1.1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T18:00:00,78.9,78.9,43.7,28.68,0,0,,0,0,,4.6,327,1018,0,9.9,106,0.4,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T19:00:00,70.2,70.2,43.4,38.01,0,0,,0,0,,0.2,358,1018.4,0,9.9,4,0,0,,Clear,clear-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T20:00:00,64,64,46.4,52.77,0,0,,0,0,,2,296,1018.9,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T21:00:00,61.4,61.4,46.3,57.58,0,0,,0,0,,2,75,1019.3,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T22:00:00,57.3,57.3,45.6,64.86,0,0,,0,0,,1.5,51,1019.8,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-21T23:00:00,57.3,57.3,45.6,64.9,0,0,,0,0,,0,0,1020,0,9.6,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T00:00:00,54.9,54.9,44.3,67.42,0,0,,0,0,,1.8,67,1020.4,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
